bank_code,Merkmal,name,post_code,city,short_name,pan,bic,Datensatz-nummer,Änderungs-kennzeichen,Bankleitzahl-löschung,Nachfolge-Bankleitzahl
24070075,1,Deutsche Bank,21304,Lüneburg,Deutsche Bank,27681,DEUTDE2H240,005798,U,0,00000000
24070075,2,Deutsche Bank,29503,Uelzen,Deutsche Bank,27681,DEUTDE2H241,031398,U,0,00000000
24070324,1,Postbank/DSL Ndl der Deutsche Bank,21335,Lüneburg,Postbank Ndl Deutsche Bank,21368,DEUTDEDBP22,057569,U,0,00000000
24070368,1,Postbank/DSL Ndl der Deutsche Bank,21335,Lüneburg,Postbank Ndl Deutsche Bank,27368,DEUTDE2HP22,057568,U,0,00000000
24080000,1,Commerzbank vormals Dresdner Bank,21304,Lüneburg,Commerzbank Lüneburg,28240,DRESDEFF240,036552,U,0,00000000
24090041,1,Volksbank Lüneburg -alt-,21319,Lüneburg,VB Lüneburg -alt-,92022,GENODEF1LUE,022051,U,0,00000000
24090041,2,Volksbank Lüneburg (Gf P2),21319,Lüneburg,VB Lüneburg,82022,,053747,U,0,00000000
24121000,1,Ritterschaftliches Kreditinstitut Stade,21682,Stade,Ritter Kredit Stade,,GENODED1RKI,049737,U,0,00000000
24140041,1,Commerzbank,27451,Cuxhaven,Commerzbank Cuxhaven,24202,COBADEFFXXX,005096,U,0,00000000
24150001,1,Stadtsparkasse Cuxhaven,27456,Cuxhaven,St Spk Cuxhaven,52402,BRLADE21CUX,011237,U,0,00000000
24151005,1,Sparkasse Stade-Altes Land,21660,Stade,Spk Stade-Altes Land,52403,NOLADE21STS,009976,U,0,00000000
24151005,2,Sparkasse Stade-Altes Land,21635,Jork,Spk Stade-Altes Land,52403,,008521,U,0,00000000
24151005,2,Sparkasse Stade-Altes Land,21720,Steinkirchen,Spk Stade-Altes Land,52403,,008711,U,0,00000000
24151116,1,Kreissparkasse Stade,21655,Stade,Kreissparkasse Stade,52410,NOLADE21STK,009378,U,0,00000000
24151116,2,Kreissparkasse Stade,21737,Wischhafen,Kreissparkasse Stade,52410,,007941,U,0,00000000
24151116,2,Kreissparkasse Stade,21702,Ahlerstedt,Kreissparkasse Stade,52410,,008831,U,0,00000000
24151116,2,Kreissparkasse Stade,21709,Himmelpforten,Kreissparkasse Stade,52410,,008969,U,0,00000000
24151116,2,Kreissparkasse Stade,21640,Horneburg,Kreissparkasse Stade,52410,,008997,U,0,00000000
24151116,2,Kreissparkasse Stade,21706,Drochtersen,Kreissparkasse Stade,52410,,009093,U,0,00000000
24151116,2,Kreissparkasse Stade,21698,Harsefeld,Kreissparkasse Stade,52410,,009198,U,0,00000000
24151116,2,Kreissparkasse Stade,27449,Kutenholz,Kreissparkasse Stade,52410,,009280,U,0,00000000
24151116,2,Kreissparkasse Stade,21717,Fredenbeck,Kreissparkasse Stade,52410,,010756,U,0,00000000
24151116,2,Kreissparkasse Stade,21729,Freiburg (Elbe),Kreissparkasse Stade,52410,,010759,U,0,00000000
24151116,2,Kreissparkasse Stade,21641,Apensen,Kreissparkasse Stade,52410,,010964,U,0,00000000
24151235,1,Sparkasse Rotenburg Osterholz,27393,Zeven,Spk Rotenburg Osterholz,52418,BRLADE21ROB,010904,U,0,00000000
24161594,1,Zevener Volksbank -alt-,27404,Zeven,Zevener Volksbank -alt-,62077,GENODEF1SIT,026350,U,0,00000000
24161594,2,Zevener Volksbank,27412,Tarmstedt,Zevener Volksbank,62077,,022526,U,0,00000000
24161594,2,Zevener Volksbank,27446,Selsingen,Zevener Volksbank,62077,,026348,U,0,00000000
24161594,2,Zevener Volksbank,27419,Sittensen,Zevener Volksbank,62077,,051562,U,0,00000000
24161594,2,Zevener Volksbank,27404,Heeslingen,Zevener Volksbank,62077,,051565,U,0,00000000
24161594,2,Zevener Volksbank (Gf P2),27404,Zeven,Zevener Volksbank,72077,,053748,U,0,00000000
24162898,1,Spar- u Darlehnskasse Börde Lamstedt-Hechthausen,21767,Lamstedt,Spar- u Darlehnskasse Börde,62599,GENODEF1LAS,026214,U,0,00000000
24162898,2,Spar- u Darlehnskasse Börde Lamstedt-Hechthausen,21755,Hechthausen,Spar- u Darlehnskasse Börde,62599,,026109,U,0,00000000
24162898,2,Spar- u Darlehnskasse Börde Lamstedt-Hechthausen (Gf P2),21767,Lamstedt,Spar- u Darlehnskasse Börde,72599,,053749,U,0,00000000
24180000,1,Commerzbank vormals Dresdner Bank,21758,Otterndorf,Commerzbank Otterndorf,28242,DRESDEFF242,006824,U,0,00000000
24180001,1,Commerzbank vormals Dresdner Bank,27452,Cuxhaven,Commerzbank Cuxhaven,28241,DRESDEFF241,005334,U,0,00000000
24191015,1,Volksbank Stade-Cuxhaven,21661,Stade,Volksbank Stade-Cuxhaven,92069,GENODEF1SDE,022480,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21606,Buxtehude,Volksbank Stade-Cuxhaven,92069,,021728,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21707,Himmelpforten,Volksbank Stade-Cuxhaven,92069,,026171,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21631,Jork,Volksbank Stade-Cuxhaven,92069,,026189,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21741,Hemmoor,Volksbank Stade-Cuxhaven,92069,,031599,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21720,Steinkirchen,Volksbank Stade-Cuxhaven,92069,,036707,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21781,Cadenberge,Volksbank Stade-Cuxhaven,92069,,051864,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,27498,Helgoland,Volksbank Stade-Cuxhaven,92069,,051865,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21762,Otterndorf,Volksbank Stade-Cuxhaven,92069,,051866,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,21765,Nordleda,Volksbank Stade-Cuxhaven,92069,,051867,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven,27474,Cuxhaven,Volksbank Stade-Cuxhaven,92069,,051868,U,0,00000000
24191015,2,Volksbank Stade-Cuxhaven (Gf P2),21661,Stade,Volksbank Stade-Cuxhaven,82069,,053750,U,0,00000000
25000000,1,Bundesbank,30002,Hannover,BBk Hannover,20250,MARKDEF1250,011397,U,0,00000000
25010030,1,Postbank Ndl der Deutsche Bank,30139,Hannover,Postbank Ndl Deutsche Bank,10030,PBNKDEFFXXX,014911,U,0,00000000
25010424,1,Aareal Bank ehem. Filiale Hannover,65189,Wiesbaden,Aareal Bank Wiesbaden,26912,AARBDE5W250,006302,U,0,00000000
25010600,1,NORD/LB vormals Deutsche Hypothekenbank,30159,Hannover,NORD/LB Deut. Hypo Hannover,26720,DEHYDE2HXXX,000504,U,0,00000000
25010900,1,Calenberger Kreditverein,30159,Hannover,Calenbg Kreditver Hannover,25270,CKVHDE21XXX,046818,U,0,00000000
25020200,1,BHF-BANK,30159,Hannover,BHF-BANK Hannover,25157,BHFBDEFF250,006301,U,0,00000000
25020600,1,Santander Consumer Bank,30179,Hannover,Santander Consumer Bank,25005,SCFBDE33XXX,032897,U,0,00000000
25040060,1,Commerzbank CC,30159,Hannover,Commerzbank CC Hannover,,COBADEFFXXX,055813,U,0,00000000
25040061,1,Commerzbank CC,30159,Hannover,Commerzbank CC Hannover,,COBADEFFXXX,055814,U,0,00000000
25040066,1,Commerzbank,30012,Hannover,Commerzbank Hannover,24250,COBADEFFXXX,006136,U,0,00000000
25040066,2,Commerzbank,30811,Garbsen,Commerzbank Garbsen,24250,,005045,U,0,00000000
25040066,2,Commerzbank,31042,Alfeld (Leine),Commerzbank Alfeld Leine,24250,,005103,U,0,00000000
25040066,2,Commerzbank,30953,Hemmingen,Commerzbank Hemmingen Han,24250,,006161,U,0,00000000
25040066,2,Commerzbank,31251,Lehrte,Commerzbank Lehrte,24250,,006167,U,0,00000000
25040066,2,Commerzbank,30838,Langenhagen,Commerzbank Langenhagen,24250,,006188,U,0,00000000
25040066,2,Commerzbank,30880,Laatzen,Commerzbank Laatzen,24250,,006192,U,0,00000000
25040066,2,Commerzbank,31152,Sarstedt,Commerzbank Sarstedt,24250,,007016,U,0,00000000
25040066,2,Commerzbank,29651,Walsrode,Commerzbank Walsrode,24250,,007048,U,0,00000000
25040066,2,Commerzbank,31501,Wunstorf,Commerzbank Wunstorf,24250,,007054,U,0,00000000
25040066,2,Commerzbank,31286,Burgdorf,Commerzbank Burgdorf Hannov,24250,,024500,U,0,00000000
25040066,2,Commerzbank,30983,Gehrden,Commerzbank Gehrden Han,24250,,056049,U,0,00000000
25040066,2,Commerzbank,31519,Neustadt am Rübenberge,Commerzbank Neustadt Rübe,24250,,056050,U,0,00000000
25040066,2,Commerzbank,31642,Stadthagen,Commerzbank Stadthagen,24250,,056051,U,0,00000000
25040066,2,Commerzbank,31832,Springe,Commerzbank Springe,24250,,056052,U,0,00000000
25040066,2,Commerzbank,30890,Barsinghausen,Commerzbank Barsinghausen,24250,,056053,U,0,00000000
25040066,2,Commerzbank,30929,Burgwedel,Commerzbank Burgwedel,24250,,056054,U,0,00000000
25050000,1,Norddeutsche Landesbank Girozentrale,30002,Hannover,Nord LB Hannover,52500,NOLADE2HXXX,008522,U,0,00000000
25050000,2,Norddeutsche Landesbank Girozentrale,38023,Braunschweig,NORD/LB Landessparkasse,52500,,011646,U,0,00000000
25050000,2,Norddeutsche Landesbank Girozentrale,39011,Magdeburg,Nord LB Magdeburg,52500,,044884,U,0,00000000
25050000,2,Norddeutsche Landesbank Girozentrale,19006,Schwerin,Nord LB Schwerin,52500,,048388,U,0,00000000
25050000,2,Norddeutsche Landesbank Girozentrale,20408,Hamburg,Nord LB Hamburg,52500,,049195,U,0,00000000
25050055,1,ZVA Norddeutsche Landesbank SH,30151,Hannover,ZVA Nord LB SH,,NOLADE21CSH,055637,U,0,00000000
25050066,1,ZVA Norddeutsche Landesbank Gf MV,30151,Hannover,ZVA NORD LB Gf MV,,NOLADE21CMV,056897,U,0,00000000
25050180,1,Sparkasse Hannover,30001,Hannover,Sparkasse Hannover,52501,SPKHDE2HXXX,009961,U,0,00000000
25050180,2,Sparkasse Hannover,30890,Barsinghausen,Sparkasse Hannover,52501,,051908,U,0,00000000
25050180,2,Sparkasse Hannover,31303,Burgdorf,Sparkasse Hannover,52501,,051909,U,0,00000000
25050180,2,Sparkasse Hannover,30938,Burgwedel,Sparkasse Hannover,52501,,051910,U,0,00000000
25050180,2,Sparkasse Hannover,30823,Garbsen,Sparkasse Hannover,52501,,051911,U,0,00000000
25050180,2,Sparkasse Hannover,30989,Gehrden,Sparkasse Hannover,52501,,051912,U,0,00000000
25050180,2,Sparkasse Hannover,30966,Hemmingen,Sparkasse Hannover,52501,,051913,U,0,00000000
25050180,2,Sparkasse Hannover,30916,Isernhagen,Sparkasse Hannover,52501,,051914,U,0,00000000
25050180,2,Sparkasse Hannover,30880,Laatzen,Sparkasse Hannover,52501,,051915,U,0,00000000
25050180,2,Sparkasse Hannover,30853,Langenhagen,Sparkasse Hannover,52501,,051916,U,0,00000000
25050180,2,Sparkasse Hannover,31275,Lehrte,Sparkasse Hannover,52501,,051917,U,0,00000000
25050180,2,Sparkasse Hannover,31535,Neustadt am Rübenberge,Sparkasse Hannover,52501,,051918,U,0,00000000
25050180,2,Sparkasse Hannover,30982,Pattensen,Sparkasse Hannover,52501,,051919,U,0,00000000
25050180,2,Sparkasse Hannover,30952,Ronnenberg,Sparkasse Hannover,52501,,051920,U,0,00000000
25050180,2,Sparkasse Hannover,30926,Seelze,Sparkasse Hannover,52501,,051921,U,0,00000000
25050180,2,Sparkasse Hannover,31319,Sehnde,Sparkasse Hannover,52501,,051922,U,0,00000000
25050180,2,Sparkasse Hannover,31832,Springe,Sparkasse Hannover,52501,,051923,U,0,00000000
25050180,2,Sparkasse Hannover,31311,Uetze,Sparkasse Hannover,52501,,051924,U,0,00000000
25050180,2,Sparkasse Hannover,30900,Wedemark,Sparkasse Hannover,52501,,051925,U,0,00000000
25050180,2,Sparkasse Hannover,30974,Wennigsen (Deister),Sparkasse Hannover,52501,,051926,U,0,00000000
25050180,2,Sparkasse Hannover,31515,Wunstorf,Sparkasse Hannover,52501,,051927,U,0,00000000
25050299,1,Sparkasse Hannover -alt-,30056,Hannover,Kr Spk Hannover -alt-,52502,,009203,U,1,25050180
25055500,1,LBS-Norddeutsche Landesbausparkasse,30002,Hannover,"LBS-Nord, Hannover",,NOLADE21LBS,049638,U,0,00000000
25060000,1,DZ BANK,30002,Hannover,DZ BANK,62003,GENODEFF250,026097,U,0,00000000
25060000,2,DZ BANK,26016,Oldenburg,DZ BANK Hannover,62003,GENODEFF280,014820,U,0,00000000
25060180,1,M.M. Warburg & Co (vormals Bankhaus Hallbaum),20095,Hamburg,M.M. Warburg (Hallbaum),25223,HALLDE2HXXX,026096,U,0,00000000
25069168,1,Volks- und Raiffeisenbank Leinebergland -alt-,31069,Delligsen,VB u RB Leinebgld Del.-alt-,62297,GENODEF1DES,026078,U,0,00000000
25069168,2,Volks- und Raiffeisenbank Leinebergland (Gf P2),31069,Delligsen,VB u RB Leinebgld Delligsen,72297,,053751,U,0,00000000
25069262,1,Raiffeisen-Volksbank Neustadt,31535,Neustadt am Rübenberge,Raiff-VB Neustadt,62323,GENODEF1NST,026085,U,0,00000000
25069262,2,Raiffeisen-Volksbank Neustadt (Gf P2),31535,Neustadt am Rübenberge,Raiff-VB Neustadt,72323,,053752,U,0,00000000
25069270,1,Volksbank Aller-Oker,38539,Müden (Aller),Volksbank Aller-Oker,62330,GENODEF1MUA,028737,U,0,00000000
25069270,2,Volksbank Aller-Oker (Gf P2),38539,Müden (Aller),Volksbank Aller-Oker,72330,,053753,U,0,00000000
25069503,1,Volksbank Diepholz-Barnstorf -alt-,49356,Diepholz,VB Diepholz-Barnstorf -alt-,62386,GENODEF1BNT,025832,U,0,00000000
25069503,2,Volksbank Diepholz-Barnstorf (Gf P2),49356,Diepholz,VB Diepholz-Barnstorf,72386,,053755,U,0,00000000
25070024,1,Deutsche Bank,30002,Hannover,Deutsche Bank,21670,DEUTDEDBHAN,049858,U,0,00000000
25070024,2,Deutsche Bank,31642,Stadthagen,Deutsche Bank,21670,DEUTDEDB243,049855,U,0,00000000
25070024,2,Deutsche Bank,30890,Barsinghausen,Deutsche Bank,21670,DEUTDEDB250,049856,U,0,00000000
25070024,2,Deutsche Bank,31287,Burgdorf,Deutsche Bank,21670,DEUTDEDB252,049857,U,0,00000000
25070024,2,Deutsche Bank,30880,Laatzen,Deutsche Bank,21670,DEUTDEDB931,049859,U,0,00000000
25070024,2,Deutsche Bank,30839,Langenhagen,Deutsche Bank,21670,DEUTDEDB932,049860,U,0,00000000
25070024,2,Deutsche Bank,31562,Nienburg (Weser),Deutsche Bank,21670,DEUTDEDB256,049861,U,0,00000000
25070024,2,Deutsche Bank,37591,Holzminden,Deutsche Bank,21670,DEUTDEDB251,049862,U,0,00000000
25070024,2,Deutsche Bank,29624,Munster,Deutsche Bank,21670,DEUTDEDB933,049863,U,0,00000000
25070024,2,Deutsche Bank,29601,Soltau,Deutsche Bank,21670,DEUTDEDB258,049864,U,0,00000000
25070066,1,Deutsche Bank,31642,Stadthagen,Deutsche Bank,27081,DEUTDE2H265,041097,U,0,00000000
25070070,1,Deutsche Bank,30002,Hannover,Deutsche Bank,27670,DEUTDE2HXXX,005728,U,0,00000000
25070070,2,Deutsche Bank,30890,Barsinghausen,Deutsche Bank,27670,DEUTDE2H250,004928,U,0,00000000
25070070,2,Deutsche Bank,30839,Langenhagen,Deutsche Bank,27670,DEUTDE2H283,005811,U,0,00000000
25070070,2,Deutsche Bank,30880,Laatzen,Deutsche Bank,27670,DEUTDE2H282,005818,U,0,00000000
25070070,2,Deutsche Bank,31287,Burgdorf,Deutsche Bank,27670,DEUTDE2H252,024501,U,0,00000000
25070077,1,Deutsche Bank,31562,Nienburg (Weser),Deutsche Bank,27082,DEUTDE2H256,024808,U,0,00000000
25070084,1,Deutsche Bank,29601,Soltau,Deutsche Bank,27083,DEUTDE2H258,006864,U,0,00000000
25070084,2,Deutsche Bank,29624,Munster,Deutsche Bank,27083,DEUTDE2H284,006897,U,0,00000000
25070086,1,Deutsche Bank,37591,Holzminden,Deutsche Bank,27084,DEUTDE2H251,005757,U,0,00000000
25070324,1,Postbank/DSL Ndl der Deutsche Bank,30159,Hannover,Postbank Ndl Deutsche Bank,21370,DEUTDEDBP24,057573,U,0,00000000
25070370,1,Postbank/DSL Ndl der Deutsche Bank,30159,Hannover,Postbank Ndl Deutsche Bank,27370,DEUTDE2HP24,057572,U,0,00000000
25080020,1,Commerzbank vormals Dresdner Bank,30002,Hannover,Commerzbank Hannover,28250,DRESDEFF250,005566,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,30983,Gehrden,Commerzbank Gehrden Han,28250,,005269,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,31519,Neustadt am Rübenberge,Commerzbank Neustadt Rübe,28250,,005540,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,31642,Stadthagen,Commerzbank Stadthagen,28250,,006749,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,31832,Springe,Commerzbank Springe,28250,,006752,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,30890,Barsinghausen,Commerzbank Barsinghausen,28250,,014871,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,30839,Langenhagen,Commerzbank Langenhagen,28250,,042765,U,0,00000000
25080020,2,Commerzbank vormals Dresdner Bank,30929,Burgwedel,Commerzbank Burgwedel,28250,,043501,U,0,00000000
25080085,1,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",20349,Hamburg,Commerzbank ITGK2 Hannov,,DRESDEFFI65,055100,U,0,00000000
25089220,1,Commerzbank vormals Dresdner Bank ITGK,30002,Hannover,Commerzbank ITGK Hannover,,DRESDEFFI09,050737,U,0,00000000
25090300,1,Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer,30175,Hannover,Bk f Schiffahrt Hannover,92043,GENODEF1BFS,022267,U,0,00000000
25090500,1,Sparda-Bank Hannover,30159,Hannover,Sparda-Bank Hannover,92048,GENODEF1S09,024640,U,0,00000000
25090500,2,Sparda-Bank Hannover,28195,Bremen,Sparda-Bank Bremen,92048,,043015,U,0,00000000
25090500,2,Sparda-Bank Hannover,38100,Braunschweig,Sparda-Bank Braunschweig,92048,,044298,U,0,00000000
25090500,2,Sparda-Bank Hannover,33602,Bielefeld,Sparda-Bank Bielefeld,92048,,044299,U,0,00000000
25090500,2,Sparda-Bank Hannover,37073,Göttingen,Sparda-Bank Göttingen,92048,,049398,U,0,00000000
25090500,2,Sparda-Bank Hannover,32423,Minden,Sparda-Bank Minden,92048,,049399,U,0,00000000
25090500,2,Sparda-Bank Hannover,31785,Hameln,Sparda-Bank Hameln,92048,,049403,U,0,00000000
25090500,2,Sparda-Bank Hannover,29221,Celle,Sparda-Bank Celle,92048,,049404,U,0,00000000
25090500,2,Sparda-Bank Hannover,27568,Bremerhaven,Sparda-Bank Bremerhaven,92048,,049405,U,0,00000000
25090500,2,Sparda-Bank Hannover,31134,Hildesheim,Sparda-Bank Hildesheim,92048,,049406,U,0,00000000
25090500,2,Sparda-Bank Hannover,32756,Detmold,Sparda-Bank Detmold,92048,,051149,U,0,00000000
25090500,2,Sparda-Bank Hannover,27749,Delmenhorst,Sparda-Bank Delmenhorst,92048,,051150,U,0,00000000
25090500,2,Sparda-Bank Hannover,33330,Gütersloh,Sparda-Bank Gütersloh,92048,,051151,U,0,00000000
25090500,2,Sparda-Bank Hannover,32052,Herford,Sparda-Bank Herford,92048,,051212,U,0,00000000
25090500,2,Sparda-Bank Hannover (Gf P2),30159,Hannover,Sparda-Bank Hannover,82048,,057338,U,0,00000000
25090900,1,PSD Bank,30016,Hannover,PSD Bank Hannover,92065,GENODEF1P09,024641,U,0,00000000
25090900,2,PSD Bank (Gf P2),30016,Hannover,PSD Bank Hannover,82065,,057339,U,0,00000000
25120510,1,Bank für Sozialwirtschaft,30005,Hannover,Bank für Sozialwirtschaft,25012,BFSWDE33HAN,043019,U,0,00000000
25120510,2,Bank für Sozialwirtschaft,22089,Hamburg,Bank für Sozialwirtschaft,25012,,053418,U,0,00000000
25151270,1,Stadtsparkasse Barsinghausen,30890,Barsinghausen,St Spk Barsinghausen,52503,NOLADE21BAH,011174,U,0,00000000
25151371,1,Stadtsparkasse Burgdorf,31290,Burgdorf,Stadtsparkasse Burgdorf,52504,NOLADE21BUF,011239,U,0,00000000
25152375,1,Kreissparkasse Fallingbostel in Walsrode,29653,Walsrode,Kr Spk Fallingbostel,52505,NOLADE21WAL,008203,U,0,00000000
25152375,2,Kreissparkasse Fallingbostel in Walsrode,29685,Schwarmstedt,Kr Spk Fallingbostel,52505,,007826,U,0,00000000
25152375,2,Kreissparkasse Fallingbostel in Walsrode,27334,Rethem (Aller),Kr Spk Fallingbostel,52505,,007993,U,0,00000000
25152375,2,Kreissparkasse Fallingbostel in Walsrode,29693,Hodenhagen,Kr Spk Fallingbostel,52505,,008829,U,0,00000000
25152375,2,Kreissparkasse Fallingbostel in Walsrode,29676,Bad Fallingbostel,Kr Spk Fallingbostel,52505,,009085,U,0,00000000
25152490,1,Stadtsparkasse Wunstorf,31501,Wunstorf,St Spk Wunstorf,52506,NOLADE21WST,009990,U,0,00000000
25190001,1,Hannoversche Volksbank,30159,Hannover,Hannoversche Volksbank,92001,VOHADE2HXXX,022268,U,0,00000000
25190001,2,Hannoversche Volksbank (Gf P2),30159,Hannover,Hannoversche Volksbank,82001,,053756,U,0,00000000
25190088,1,Hannoversche Volksbank GS nur für GAA,29690,Lindwedel,HanVB - GS nur für GAA,,VOHADE2HXXX,056595,U,0,00000000
25193331,1,Volksbank,30982,Pattensen,Volksbank,92152,GENODEF1PAT,022714,U,0,00000000
25193331,2,Volksbank (Gf P2),30982,Pattensen,Volksbank,82152,,053757,U,0,00000000
25250001,1,Kreissparkasse Peine -alt-,31204,Peine,Kreissparkasse Peine -alt-,52507,NOLADE21PEI,008145,U,0,00000000
25260010,1,Volksbank Peine -alt-,31224,Peine,Volksbank Peine -alt-,62006,GENODEF1PEV,028792,U,0,00000000
25260010,2,Volksbank Peine (Gf P2),31224,Peine,Volksbank Peine,72006,,053758,U,0,00000000
25410200,1,BHW Bausparkasse,31763,Hameln,BHW Bauspk Hameln,,BHWBDE2HXXX,043963,U,0,00000000
25440047,1,Commerzbank,31752,Hameln,Commerzbank Hameln,24253,COBADEFFXXX,006169,U,0,00000000
25450001,1,Stadtsparkasse Hameln -alt-,31784,Hameln,St Spk Hameln -alt-,52522,NOLADE21HMS,009962,U,0,00000000
25450110,1,Sparkasse Hameln-Weserbergland,31763,Hameln,Spk Hameln-Weserbergland,52508,NOLADE21SWB,009206,U,0,00000000
25451345,1,Stadtsparkasse Bad Pyrmont,31797,Bad Pyrmont,St Spk Bad Pyrmont,52510,NOLADE21PMT,011235,U,0,00000000
25462160,1,Volksbank Hameln-Stadthagen,31763,Hameln,VB Hameln-Stadthagen,62107,GENODEF1HMP,029693,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31812,Bad Pyrmont,VB Hameln-Stadthagen,62107,,021571,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,37616,Bodenwerder,VB Hameln-Stadthagen,62107,,021659,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31840,Hessisch Oldendorf,VB Hameln-Stadthagen,62107,,028096,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31860,Emmerthal,VB Hameln-Stadthagen,62107,,029177,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,32676,Lügde,VB Hameln-Stadthagen,62107,,041501,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31867,Lauenau,VB Hameln-Stadthagen,62107,,052414,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31547,Rehburg-Loccum,VB Hameln-Stadthagen,62107,,052417,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31712,Niedernwöhren,VB Hameln-Stadthagen,62107,,052418,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,32469,Petershagen,VB Hameln-Stadthagen,62107,,052420,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31718,Pollhagen,VB Hameln-Stadthagen,62107,,052421,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31552,Rodenberg,VB Hameln-Stadthagen,62107,,052422,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31553,Sachsenhagen,VB Hameln-Stadthagen,62107,,052423,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31719,Wiedensahl,VB Hameln-Stadthagen,62107,,052424,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen,31646,Stadthagen,VB Hameln-Stadthagen,62107,,052425,U,0,00000000
25462160,2,Volksbank Hameln-Stadthagen (Gf P2),31763,Hameln,VB Hameln-Stadthagen,72107,,053759,U,0,00000000
25462680,1,Volksbank im Wesertal,31863,Coppenbrügge,VB im Wesertal Coppenbrügge,62143,GENODEF1COP,025928,U,0,00000000
25462680,2,Volksbank im Wesertal,31789,Hameln,VB im Wesertal Coppenbrügge,62143,,026070,U,0,00000000
