group,bank_code,branch_id,bank_code_new,sic_number,head_office_bank_code,bank_code_type,valid_from,sic,euro_sic,language,short_name,name,domicile_address,postal_address,post_code,city,phone,fax,phone_code,country_code,postal_account,swift
08,80914,0003,,809140,80000,3,20180917,1,1,1,Raiffeisen,Raiffeisenbank Aare-Langete,Neue Strasse 2,,4703,Kestenholz,062 917 11 00,,,,*46-3808-8,RAIFCH22914
08,80914,0004,,809140,80000,3,20180917,1,1,1,Raiffeisen,Raiffeisenbank Aare-Langete,Hauptstrasse 28,,4628,Wolfwil,062 917 11 00,,,,*46-3808-8,RAIFCH22914
08,80918,0000,,809182,80000,2,20190701,1,1,1,Raiffeisen,Raiffeisenbank Mittelgösgen-Staffelegg,Hauptstrasse 34,,5015,Erlinsbach SO,062 285 88 88,,+41,,46-3767-9,RAIFCH22918
08,80918,0001,,809182,80000,3,20190701,1,1,1,Raiffeisen,Raiffeisenbank Mittelgösgen-Staffelegg,Aarauerstrasse 4,,4653,Obergösgen,062 285 88 88,,,,*46-3767-9,RAIFCH22918
08,80918,0002,,809182,80000,3,20190701,1,1,1,Raiffeisen,Raiffeisenbank Mittelgösgen-Staffelegg,Unterdorfstrasse 2,Postfach 32,4652,Winznau,062 285 88 88,,,,*46-3767-9,RAIFCH22918
08,80918,0003,,809182,80000,3,20190704,1,1,1,Raiffeisen,Raiffeisenbank Mittelgösgen-Staffelegg,Hauptstrasse 7,,4654,Lostorf,062 285 88 88,,,,*46-3767-9,RAIFCH22918
08,80918,0004,,809182,80000,3,20190704,1,1,1,Raiffeisen,Raiffeisenbank Mittelgösgen-Staffelegg,Hauptstrasse 15,,5024,Küttigen,062 285 88 88,,,,*46-3767-9,RAIFCH22918
08,80924,0000,80097,809246,80000,2,20180802,1,1,1,Raiffeisen,Raiffeisenbank Gilgenberg,Kleine Seite 6,Postfach 30,4208,Nunningen,061 795 96 96,061 791 08 04,,,40-5837-7,RAIFCH22924
08,80928,0000,80938,809283,80000,2,20170701,1,1,1,Raiffeisen,Raiffeisenbank Aeschi- Buchsi,Luzernstr. 5,,4556,Aeschi SO,062 956 70 70,062 961 70 89,,,45-630-6,RAIFCH22928
08,80930,0000,,809306,80000,2,20180917,1,1,1,Raiffeisen,Raiffeisenbank Balsthal-Laupersdorf,Goldgasse 16,Postfach 244,4710,Balsthal,062 386 16 16,,,,46-1211-6,RAIFCH22930
08,80930,0002,,809306,80000,3,20180917,1,1,1,Raiffeisen,Raiffeisenbank Balsthal-Laupersdorf,Unterdorfstrasse 35,,4712,Laupersdorf,062 386 16 16,,,,*46-1211-6,RAIFCH22930
08,80933,0000,80971,809338,80000,2,20170601,1,1,1,Raiffeisen,Raiffeisenbank Biberist,Bernstrasse 11,Postfach,4562,Biberist,032 672 25 63,032 672 35 41,,,45-3702-3,RAIFCH22933
08,80936,0000,,809367,80000,2,20181019,1,1,1,Raiffeisen,Raiffeisenbank Däniken-Gretzenbach,Oberdorfstr. 10,,4658,Däniken SO,062 288 77 77,,,,46-739-7,RAIFCH22936
08,80938,0000,,809380,80000,2,20170628,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Hauptstrasse 37,Postfach 102,4552,Derendingen,032 681 45 00,032 681 45 01,,,45-3537-6,RAIFCH22938
08,80938,0001,,809380,80000,3,20170704,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Wangenstrasse 3,,4543,Deitingen,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80938,0003,,809380,80000,3,20170704,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Hauptstrasse 24,,4542,Luterbach,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80938,0004,,809380,80000,3,20170704,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Bahnhofstrasse 9,,4553,Subingen,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80938,0005,,809380,80000,3,20170704,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Hauptstrasse 75,,4528,Zuchwil,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80938,0006,,809380,80000,3,20170707,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Luzernstrasse 5,,4556,Aeschi SO,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80938,0007,,809380,80000,3,20170628,1,1,1,Raiffeisen,Raiffeisenbank Wasseramt-Buchsi,Bahnhofstrasse 23,,3360,Herzogenbuchsee,032 681 45 00,032 681 45 01,,,*45-3537-6,RAIFCH22938
08,80939,0000,,809391,80000,2,20190318,1,1,1,Raiffeisen,Raiffeisenbank Dornach,Amthausstrasse 12,Postfach,4143,Dornach,061 706 86 86,,,,40-9606-4,RAIFCH22939
08,80939,0004,,809391,80000,3,20190318,1,1,1,Raiffeisen,Raiffeisenbank Dornach,Bruggweg 129,,4143,Dornach,061 706 86 86,,,,*40-9606-4,RAIFCH22939
08,80940,0000,80918,809409,80000,2,20190701,1,1,1,Raiffeisen,Raiffeisenbank Erlinsbach,Hauptstrasse 34,Postfach 126,5015,Erlinsbach SO,062 857 00 00,,,,50-4377-5,RAIFCH22940
08,80947,0000,,809472,80000,2,20110903,1,1,1,Raiffeisen,Raiffeisenbank Untergäu,Eigasse 8,Postfach 443,4614,Hägendorf,062 206 81 81,062 206 81 82,,,46-349-9,RAIFCH22947
08,80947,0001,,809472,80000,3,20140611,1,1,1,Raiffeisen,Raiffeisenbank Untergäu,Mittelgäustrasse 23,,4616,Kappel SO,062 206 81 81,062 206 81 82,,,*46-349-9,RAIFCH22947
08,80947,0002,,809472,80000,3,20140627,1,1,1,Raiffeisen,Raiffeisenbank Untergäu,Allmendstrasse 2,Untergäu,4617,Gunzgen,062 206 81 812,062 206 81 82,,,*46-349-9,RAIFCH22947
08,80947,0003,,809472,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Untergäu,Dorfstrasse 71,Postfach 368,4612,Wangen b. Olten,062 206 81 81,062 206 81 22,,,*46-349-9,RAIFCH22947
08,80962,0000,,809628,80000,2,20190318,1,1,1,Raiffeisen,Raiffeisenbank Dünnerntal-Guldental,Ramiswilerstrasse 1,Postfach 109,4717,Mümliswil,062 386 10 30,,,,46-370-1,RAIFCH22962
08,80962,0002,,809628,80000,3,20190318,1,1,1,Raiffeisen,Raiffeisenbank Dünnerntal-Guldental,Hauptstrasse 550,,4716,Welschenrohr,062 386 10 30,,,,*46-370-1,RAIFCH22962
08,80962,0003,,809628,80000,3,20190318,1,1,1,Raiffeisen,Raiffeisenbank Dünnerntal-Guldental,Dorfstrasse 54,,4713,Matzendorf,062 386 10 30,,,,*46-370-1,RAIFCH22962
08,80965,0000,,809657,80000,2,20160121,1,1,1,Raiffeisen,Raiffeisenbank Niedergösgen-Schönenwerd-Eppenberg,Hauptstr. 17,,5013,Niedergösgen,062 858 73 73,,,,50-2945-1,RAIFCH22965
08,80968,0000,80976,809681,80000,2,20160701,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Weissensteinstrasse 4,Postfach 251,4513,Langendorf,032 625 28 28,032 625 28 29,,,45-3635-2,RAIFCH22968
08,80970,0000,,809708,80000,2,20160828,1,1,1,Raiffeisen,Raiffeisenbank Olten,Ringstrasse 15,Postfach,4600,Olten,062 205 05 05,062 205 05 06,,,46-90-0,RAIFCH22970
08,80971,0000,,809713,80000,2,20170601,1,1,1,Raiffeisen,Raiffeisenbank Untere Emme,Hauptstr. 109,,4565,Recherswil,032 674 40 40,032 674 40 41,,,45-5220-1,RAIFCH22971
08,80971,0001,,809713,80000,3,20170609,1,1,1,Raiffeisen,Raiffeisenbank Untere Emme,Hauptstrasse 33,,3425,Koppigen,032 674 40 40,032 674 40 41,,,*45-5220-1,RAIFCH22971
08,80971,0002,,809713,80000,3,20170609,1,1,1,Raiffeisen,Raiffeisenbank Untere Emme,Hauptstrasse 10,,4563,Gerlafingen,032 674 40 40,032 674 40 41,,,*45-5220-1,RAIFCH22971
08,80971,0004,,809713,80000,3,20170608,1,1,1,Raiffeisen,Raiffeisenbank Untere Emme,Bernstrasse 11,,4562,Biberist,032 674 40 40,032 674 40 41,,,*45-5220-1,RAIFCH22971
08,80971,0005,,809713,80000,3,20170614,1,1,1,Raiffeisen,Raiffeisenbank Untere Emme,Bahnhofstrasse 11a,,3427,Utzenstorf,032 674 40 40,032 674 40 41,,,*45-5220-1,RAIFCH22971
08,80976,0000,,809761,80000,2,20190318,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Hauptgasse 67,Postfach 321,4502,Solothurn,032 625 01 01,032 625 01 00,,,45-1381-3,RAIFCH22976
08,80976,0002,,809761,80000,3,20160616,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Jurastrasse 3,,2544,Bettlach,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80976,0003,,809761,80000,3,20160616,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Schulhausstrasse 4,,2545,Selzach,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80976,0004,,809761,80000,3,20160616,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Solothurnerstrasse 36,,2540,Grenchen,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80976,0005,,809761,80000,3,20160724,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Baselstrasse 3,,4534,Flumenthal,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80976,0006,,809761,80000,3,20160616,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Weissensteinstrasse 4,,4513,Langendorf,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80976,0007,,809761,80000,3,20160616,1,1,1,Raiffeisen,Raiffeisenbank Weissenstein,Dorfstrasse,,4512,Bellach,032 625 01 01,032 625 01 00,,,*45-1381-3,RAIFCH22976
08,80977,0000,80976,809776,80000,2,20160701,1,1,1,Raiffeisen,Raiffeisenbank Solothurn,Hauptgasse 67,,4501,Solothurn,032 625 01 01,032 625 01 00,,,45-2677-3,RAIFCH22977
08,80982,0000,80962,809826,80000,2,20160601,1,1,1,Raiffeisen,Raiffeisenbank Dünnerntal,Hauptstrasse 550,,4716,Welschenrohr,032 639 16 16,032 639 16 17,,,45-856-4,RAIFCH22982
08,80985,0000,80914,809858,80000,2,20170601,1,1,1,Raiffeisen,Raiffeisenbank Oberes Gäu-Aare,Hauptstrasse 28,Postfach,4628,Wolfwil,062 917 12 00,062 917 12 50,,,46-4211-4,RAIFCH22985
08,81011,0000,,810115,80000,2,20190517,1,1,1,Raiffeisen,Raiffeisenbank Appenzeller Hinterland,Platz 7,Postfach,9100,Herisau,071 354 80 60,,,,90-1573-2,RAIFCH22A11
08,81011,0001,,810115,80000,3,20151118,1,1,1,Raiffeisen,Raiffeisenbank Appenzeller Hinterland,Dorfstrasse 16,,9104,Waldstatt,071 354 86 30,,,,*90-1573-2,RAIFCH22A11
08,81011,0002,,810115,80000,3,20151118,1,1,1,Raiffeisen,Raiffeisenbank Appenzeller Hinterland,Herisauerstrasse 5,,9107,Urnäsch,071 354 86 20,,,,*90-1573-2,RAIFCH22A11
08,81012,0000,,810120,80000,2,20110903,1,1,1,Raiffeisen,Raiffeisenbank Heiden,Werdstrasse 1,,9410,Heiden,071 898 83 60,071 898 83 61,,,90-9682-9,RAIFCH22A12
08,81012,0003,,810120,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Heiden,Hauptstrasse 24,,9042,Speicher,071 343 60 20,071 343 60 21,,,*90-9682-9,RAIFCH22A12
08,81012,0004,,810120,80000,3,20160527,1,1,1,Raiffeisen,Raiffeisenbank Heiden,Heidenerstrasse 10,,9034,Eggersriet,071 878 60 40,,,,*90-9682-9,RAIFCH22A12
08,81023,0000,,810238,80000,2,20110903,1,1,1,Raiffeisen,Raiffeisenbank Appenzell,Hauptgasse 41,Postfach 241,9050,Appenzell,071 788 80 80,071 788 80 81,,,90-1608-4,RAIFCH22A23
08,81023,0002,,810238,80000,3,20181212,1,1,1,Raiffeisen,Raiffeisenbank Appenzell,"Am Bahnhof, Ebni 3",,9053,Teufen AR,071 335 03 70,071 788 80 81,,,*90-1608-4,RAIFCH22A23
08,81023,0003,,810238,80000,3,20181212,1,1,1,Raiffeisen,Raiffeisenbank Appenzell,Dorfstrasse 49,,9108,Gonten,071 795 40 80,071 788 80 81,,,*90-1608-4,RAIFCH22A23
08,81031,0000,,810317,80000,2,20120529,1,1,1,Raiffeisen,Raiffeisenbank Glarnerland,Im Dorf 4,Postfach 141,8752,Näfels,055 618 45 45,055 618 45 40,,,87-842-4,RAIFCH22A31
08,81031,0001,,810317,80000,3,20110813,1,1,1,Raiffeisen,Raiffeisenbank Glarnerland,Stampfgasse 10,,8750,Glarus,055 618 45 45,055 618 45 40,,,*87-842-4,RAIFCH22A31
08,81045,0000,,810453,80000,2,20160115,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Bahnhofplatz 6,Postfach 549,7001,Chur,081 307 11 11,081 307 11 10,,,70-1960-4,RAIFCH22A45
08,81045,0005,,810453,80000,3,20140312,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Bahnhofstrasse 37,,7302,Landquart,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81045,0008,,810453,80000,3,20140312,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Plaz 1,,7013,Domat/Ems,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81045,0009,,810453,80000,3,20181212,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Bavurtga 3,,7402,Bonaduz,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81045,0013,,810453,80000,3,20170628,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Kantonsstrasse 60,,7205,Zizers,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81045,0014,,810453,80000,3,20170628,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Malinweg 1,,7203,Trimmis,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81045,0015,,810453,80000,3,20170628,1,1,1,Raiffeisen,Raiffeisenbank Bündner Rheintal,Ulmgasse 1,,7204,Untervaz,081 307 11 11,081 307 11 10,,,*70-1960-4,RAIFCH22A45
08,81048,0000,81045,810485,80000,2,20170701,1,1,1,Raiffeisen,Raiffeisenbank Calanda,Kantonsstrasse 60,Postfach 28,7205,Zizers,081 300 06 20,081 300 06 21,,,70-165-7,RAIFCH22A48
08,81054,0000,,810549,80000,2,20110903,1,1,3,Raiffeisen,Banca Raiffeisen del Moesano,Piazzetta,Casella postale 218,6535,Roveredo GR,091 820 45 45,091 820 45 49,,,65-4252-1,RAIFCH22A54
08,81054,0004,,810549,80000,3,20140814,1,1,3,Raiffeisen,Banca Raiffeisen del Moesano,Crimeo,,6563,Mesocco,091 820 45 60,091 820 45 69,,,*65-4252-1,RAIFCH22A54
08,81063,0000,,810637,80000,2,20180115,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Italienische Strasse 54,Postfach 36,7408,Cazis,081 650 44 00,081 650 44 29,,,70-2357-8,RAIFCH22A63
08,81063,0002,,810637,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Stradung 35,,7460,Savognin,081 650 44 60,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81063,0005,,810637,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Neudorfstrasse 9,,7430,Thusis,081 650 44 40,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81063,0009,,810637,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Hauptstrasse,,7435,Splügen,081 650 44 90,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81063,0013,,810637,80000,3,20140816,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Stradung 27,,7450,Tiefencastel,081 650 44 30,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81063,0015,,810637,80000,3,20130601,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Veja Megstra 86,,7482,Bergün/Bravuogn,081 650 44 37,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81063,0018,,810637,80000,3,20111222,1,1,1,Raiffeisen,Raiffeisenbank Mittelbünden,Voa Principala 37,,7078,Lenzerheide,081 650 44 80,081 650 44 29,,,*70-2357-8,RAIFCH22A63
08,81072,0000,,810726,80000,2,20110903,1,1,1,Raiffeisen,Raiffeisenbank Cadi,Via Cons 1,,7180,Disentis/Mustér,081 920 30 60,081 920 30 61,,,70-1479-0,RAIFCH22A72
08,81072,0005,,810726,80000,3,20160721,1,1,1,Raiffeisen,Raiffeisenbank Cadi,Via Principala 56,,7166,Trun,081 943 11 81,,,,*70-1479-0,RAIFCH22A72
08,81072,0006,,810726,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Cadi,Via Alpsu 91,,7188,Sedrun,081 920 40 50,081 920 40 59,,,*70-1479-0,RAIFCH22A72
08,81073,0000,,810734,80000,2,20160709,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Glennerstrasse 7,Postfach 264,7130,Ilanz,081 920 01 01,081 920 01 02,,,70-9631-4,RAIFCH22A73
08,81073,0001,,810734,80000,3,20141029,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Via Nova 68,,7017,Flims Dorf,081 920 03 95,081 920 03 98,,,*70-9631-4,RAIFCH22A73
08,81073,0004,,810734,80000,3,20170317,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Poststrasse 45,,7132,Vals,081 920 01 74,081 920 01 75,,,*70-9631-4,RAIFCH22A73
08,81073,0012,,810734,80000,3,20140920,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Palius 32D,,7144,Vella,081 920 03 86,081 920 03 87,,,*70-9631-4,RAIFCH22A73
08,81073,0015,,810734,80000,3,20170317,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Affeier 35,,7134,Obersaxen Meierhof,081 920 01 72,081 920 01 73,,,*70-9631-4,RAIFCH22A73
08,81073,0016,,810734,80000,3,20170317,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Via Prinicpala 60,,7031,Laax GR,081 920 03 90,081 920 03 93,,,*70-9631-4,RAIFCH22A73
08,81073,0017,,810734,80000,3,20180802,1,1,1,Raiffeisen,Raiffeisenbank Surselva,Via Principala 37,,7165,Breil/Brigels,081 920 01 10,081 920 01 02,,,*70-9631-4,RAIFCH22A73
08,81084,0000,,810844,80000,2,20161117,1,1,1,Raiffeisen,Raiffeisenbank Prättigau-Davos,Promenade 74 A,Postfach,7270,Davos Platz,081 300 20 20,081 300 20 21,,,70-6222-0,RAIFCH22A84
08,81084,0006,,810844,80000,3,20180517,1,1,1,Raiffeisen,Raiffeisenbank Prättigau-Davos,Bahnhofstrasse 14,,7250,Klosters,081 300 20 20,081 300 20 21,,,*70-6222-0,RAIFCH22A84
08,81084,0007,,810844,80000,3,20180517,1,1,1,Raiffeisen,Raiffeisenbank Prättigau-Davos,Hauptstrass 6,Postfach,7240,Küblis,081 300 20 20,081 300 20 21,,,*70-6222-0,RAIFCH22A84
08,81084,0008,,810844,80000,3,20150705,1,1,1,Raiffeisen,Raiffeisenbank Prättigau-Davos,Dorfplatz 1,,7220,Schiers,081 300 20 20,081 300 20 21,,,*70-6222-0,RAIFCH22A84
08,81103,0000,,811038,80000,2,20181019,1,1,3,Raiffeisen,Banca Raiffeisen Valposchiavo,Via da Li Curt 2,,7745,Li Curt,081 839 10 10,,,,70-6614-1,RAIFCH22B03
08,81103,0002,,811038,80000,3,20181019,1,1,3,Raiffeisen,Banca Raiffeisen Valposchiavo,Via Cantonale 334,,7743,Brusio,081 839 10 20,,,,*70-6614-1,RAIFCH22B03
08,81103,0003,,811038,80000,3,20181019,1,1,3,Raiffeisen,Banca Raiffeisen Valposchiavo,Via Principale 22,,7741,San Carlo (Poschiavo),081 839 10 30,,,,*70-6614-1,RAIFCH22B03
08,81137,0000,81073,811370,80000,2,20180802,1,1,1,Raiffeisen,Raiffeisenbank Tumpiv,Via Principala 37,,7165,Breil/Brigels,081 920 10 60,081 920 10 61,,,70-10313-7,RAIFCH22B37
08,81144,0000,,811445,80000,2,20170504,1,1,1,Raiffeisen,Raiffeisenbank Engiadina Val Müstair,Plaz 86,,7530,Zernez,081 836 31 31,081 836 31 20,,,70-577-1,RAIFCH22B44
08,81144,0002,,811445,80000,3,20170418,1,1,3,Raiffeisen,Raiffeisenbank Engiadina Val Müstair,Plazza da Posta,,7537,Müstair,081 836 31 31,081 836 31 20,,,*70-577-1,RAIFCH22B44
08,81144,0003,,811445,80000,3,20150625,1,1,3,Raiffeisen,Raiffeisenbank Engiadina Val Müstair,Via Maistra 33A,,7524,Zuoz,081 836 31 31,081 836 31 20,,,*70-577-1,RAIFCH22B44
08,81144,0006,,811445,80000,3,20150625,1,1,1,Raiffeisen,Raiffeisenbank Engiadina Val Müstair,San Bastiaun 19,,7503,Samedan,081 836 31 31,081 836 31 20,,,*70-577-1,RAIFCH22B44
08,81144,0009,,811445,80000,3,20150625,1,1,1,Raiffeisen,Raiffeisenbank Engiadina Val Müstair,Stradun,,7550,Scuol,081 836 31 31,081 836 31 20,,,*70-577-1,RAIFCH22B44
08,81164,0000,81196,811644,80000,2,20160430,1,1,1,Raiffeisen,Raiffeisenbank Hildisrieden,Luzernerstrasse 19,,6024,Hildisrieden,041 462 55 15,041 462 55 25,,,60-4249-1,RAIFCH22B64
08,81165,0000,,811652,80000,2,20190618,1,1,1,Raiffeisen,Raiffeisenbank Pilatus,Luzernerstrasse 4/6,Postfach 1547,6010,Kriens,041 208 60 00,,,,60-2456-9,RAIFCH22B65
08,81165,0001,,811652,80000,3,20190618,1,1,1,Raiffeisen,Raiffeisenbank Pilatus,Mettlenweg 2,,6102,Malters,041 208 60 00,,,,*60-2456-9,RAIFCH22B65
08,81168,0000,,811689,80000,2,20130517,1,1,1,Raiffeisen,Raiffeisenbank Adligenswil-Udligenswil-Meggen,Dorfstrasse 2,Postfach 429,6043,Adligenswil,041 375 81 11,041 375 81 12,,,60-15568-5,RAIFCH22B68
08,81168,0002,,811689,80000,3,20110810,1,1,1,Raiffeisen,Raiffeisenbank Adligenswil-Udligenswil-Meggen,Luzernerstrasse 2,,6045,Meggen,041 379 01 01,041 379 01 02,,,*60-15568-5,RAIFCH22B68
08,81169,0000,,811697,80000,2,20170418,1,1,1,Raiffeisen,Raiffeisenbank Hitzkirchertal,Bahnhofstrasse 12,Postfach 385,6285,Hitzkirch,041 919 61 00,,,,60-22788-0,RAIFCH22B69
08,81169,0001,,811697,80000,3,20170418,1,1,1,Raiffeisen,Raiffeisenbank Hitzkirchertal,Kreuzplatz 69,,6287,Aesch LU,041 919 61 00,,,,*60-22788-0,RAIFCH22B69
08,81169,0002,,811697,80000,3,20170413,1,1,1,Raiffeisen,Raiffeisenbank Hitzkirchertal,Dorf 1,,6027,Römerswil LU,041 919 61 00,,,,*60-22788-0,RAIFCH22B69
08,81170,0000,,811702,80000,2,20170913,1,1,1,Raiffeisen,Raiffeisenbank Beromünster,Oberdorf,Postfach 165,6215,Beromünster,041 932 50 50,041 932 50 59,,,60-5900-6,RAIFCH22B70
08,81170,0001,,811702,80000,3,20170912,1,1,1,Raiffeisen,Raiffeisenbank Beromünster,Botenhofstrasse 4,,6205,Eich,041 932 50 50,041 932 50 59,,,*60-5900-6,RAIFCH22B70
08,81170,0002,,811702,80000,3,20170912,1,1,1,Raiffeisen,Raiffeisenbank Beromünster,Sandgasse 11,,5734,Reinach AG,041 932 50 50,041 932 50 59,,,*60-5900-6,RAIFCH22B70
08,81172,0000,,811723,80000,2,20171114,1,1,1,Raiffeisen,Raiffeisenbank Buttisholz-Ruswil,Oberdorf 4,Postfach 43,6018,Buttisholz,041 929 55 55,,,,60-5378-2,RAIFCH22B72
08,81177,0000,,811771,80000,2,20190618,1,1,1,Raiffeisen,Raiffeisenbank Emmen,Gerliswilstrasse 95,Postfach,6020,Emmenbrücke,041 289 19 20,,,,60-6768-2,RAIFCH22B77
08,81177,0001,,811771,80000,3,20190618,1,1,1,Raiffeisen,Raiffeisenbank Emmen,Stichermattstrasse 5,Postfach 342,6032,Emmen,041 289 19 20,,,,*60-6768-2,RAIFCH22B77
08,81179,0000,,811794,80000,2,20180719,1,1,1,Raiffeisen,Raiffeisenbank im Entlebuch,Hauptstrasse 113,Postfach 106,6182,Escholzmatt,041 487 90 00,,,,60-543-8,RAIFCH22B79
08,81179,0002,,811794,80000,3,20180719,1,1,1,Raiffeisen,Raiffeisenbank im Entlebuch,Bahnhofstrasse 6,,6170,Schüpfheim,041 487 90 00,,,,*60-543-8,RAIFCH22B79
08,81179,0003,,811794,80000,3,20180719,1,1,1,Raiffeisen,Raiffeisenbank im Entlebuch,Heiligkreuzstrasse 1,,6166,Hasle LU,041 487 90 00,,,,*60-543-8,RAIFCH22B79
08,81179,0004,,811794,80000,3,20180719,1,1,1,Raiffeisen,Raiffeisenbank im Entlebuch,Sonnenmatte 1,Postfach,6173,Flühli LU,041 487 90 00,,,,*60-543-8,RAIFCH22B79
08,81184,0000,81211,811840,80000,2,20170601,1,1,1,Raiffeisen,Raiffeisenbank Hergiswil LU,Dorfstrasse 28,Postfach 22,6133,Hergiswil b. Willisau,041 979 13 14,041 979 15 66,,,60-22499-1,RAIFCH22B84
08,81186,0000,,811866,80000,2,20110922,1,1,1,Raiffeisen,Raiffeisenbank Horw,Kantonsstrasse 104,Postfach,6048,Horw,041 348 20 20,041 348 20 40,,,60-4987-2,RAIFCH22B86
08,81187,0000,,811874,80000,2,20121026,1,1,1,Raiffeisen,Raiffeisenbank Oberseetal,Freiherrenweg 2,Postfach 158,6274,Eschenbach LU,041 449 90 50,041 449 90 59,,,60-14128-5,RAIFCH22B87
08,81187,0001,,811874,80000,3,20110811,1,1,1,Raiffeisen,Raiffeisenbank Oberseetal,Ballwilerstrasse 3,,6034,Inwil,041 449 50 10,041 449 90 59,,,*60-14128-5,RAIFCH22B87
08,81187,0002,,811874,80000,3,20170615,1,1,1,Raiffeisen,Raiffeisenbank Oberseetal,Unterdorfstrasse 7,,6276,Hohenrain,041 914 62 80,041 914 62 89,,,*60-14128-5,RAIFCH22B87
08,81187,0003,,811874,80000,3,20121002,1,1,1,Raiffeisen,Raiffeisenbank Oberseetal,Hauptstrasse 7,,6280,Hochdorf,041 914 68 80,041 914 62 89,,,*60-14128-5,RAIFCH22B87
08,81190,0000,81203,811907,80000,2,20170601,1,1,1,Raiffeisen,Raiffeisenbank Littau-Reussbühl,Jodersmatt 1,,6014,Luzern,041 259 40 80,041 259 40 89,,,60-1292-0,RAIFCH22B90
08,81192,0000,81165,811920,80000,2,20170701,1,1,1,Raiffeisen,Raiffeisenbank Malters,Mettlenweg 2,Postfach 344,6102,Malters,041 208 60 00,041 208 60 99,,,60-4306-6,RAIFCH22B92
08,81194,0000,,811946,80000,2,20180815,1,1,1,Raiffeisen,Raiffeisenbank Menznau-Wolhusen,Unterdorfstrasse 4,,6122,Menznau,041 494 90 10,,,,60-5624-5,RAIFCH22B94
08,81194,0001,,811946,80000,3,20180815,1,1,1,Raiffeisen,Raiffeisenbank Menznau-Wolhusen,Kirchgasse 2,,6110,Wolhusen,041 494 90 10,,,,*60-5624-5,RAIFCH22B94
